,Unnamed: 0,0,1,2,3,4
61,61,42.7,21534,2,306,特異点
62,62,40.2,21906,1,287,特異点
63,63,37.9,22270,6,90,特異点
64,64,35.8,22624,3,108,特異点
65,65,33.6,23021,7,83,特異点
66,66,31.6,23408,9,113,特異点
67,67,29.8,23780,6,89,特異点
68,68,28.1,24154,11,98,特異点
69,69,26.5,24531,9,158,特異点
70,70,25.0,24906,4,145,特異点
71,71,23.5,25307,2,281,特異点
72,72,22.2,25677,3,23,特異点
73,73,20.8,26102,5,6,特異点
74,74,19.5,26524,4,283,特異点
75,75,18.2,26975,2,257,特異点
76,76,17.0,27422,6,273,特異点
77,77,16.0,27824,8,246,特異点
78,78,15.0,28257,9,256,特異点
79,79,14.0,28721,3,91,特異点
80,80,13.1,29170,12,265,特異点
81,81,12.3,29596,5,265,特異点
82,82,11.5,30053,7,235,特異点
83,83,10.8,30480,15,246,特異点
84,84,10.1,30936,15,228,特異点
85,85,9.4,31427,20,272,特異点
86,86,8.8,31878,19,251,特異点
87,87,8.2,32360,17,272,特異点
88,88,7.7,32788,14,256,
89,89,7.2,33244,15,256,特異点
90,90,6.8,33634,20,262,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1010.9,8,8.2,20,特異点
2,2,980.6,272,15,21,特異点
3,3,949.2,553,10,4,
4,4,917.8,845,8,344,
5,5,885.7,1151,10,312,
6,6,853.8,1466,10,287,特異点
7,7,824.5,1763,12,272,
8,8,794.7,2075,15,248,
9,9,763.5,2413,18,238,特異点
10,10,740.0,2675,16,239,
11,11,713.0,2984,17,244,
12,12,681.8,3355,21,251,
13,13,656.0,3672,19,259,
14,14,629.8,4004,21,260,
15,15,602.5,4363,21,265,
16,16,576.9,4711,19,262,特異点
17,17,553.8,5037,17,252,
18,18,530.1,5384,19,253,
19,19,506.8,5739,18,254,
20,20,482.7,6121,14,250,
21,21,458.5,6520,13,241,
22,22,434.5,6934,15,236,特異点
23,23,413.3,7316,14,248,
24,24,393.1,7694,15,255,
25,25,374.7,8053,14,260,
26,26,356.3,8426,7,259,
27,27,339.5,8781,10,272,特異点
28,28,324.0,9120,10,287,
29,29,308.1,9482,11,289,特異点
30,30,290.3,9905,7,270,特異点
31,31,274.8,10289,7,277,
32,32,261.6,10629,8,285,
33,33,250.9,10914,13,287,
34,34,241.9,11161,13,285,特異点
35,35,232.6,11424,16,278,
36,36,222.7,11712,15,274,
37,37,212.8,12009,20,271,
38,38,201.4,12364,19,267,
39,39,189.8,12742,17,260,特異点
40,40,179.6,13087,17,255,
41,41,170.7,13401,18,256,
42,42,161.7,13731,25,256,
43,43,152.0,14104,26,261,
44,44,141.3,14538,31,269,極大風速面
45,45,130.2,15017,29,267,
46,46,119.8,15500,27,275,
47,47,110.3,15976,25,267,
48,48,101.7,16438,26,268,特異点
49,49,93.3,16919,26,269,特異点
50,50,86.3,17357,30,265,特異点
51,51,79.6,17826,15,264,特異点
52,52,73.2,18320,8,226,特異点
53,53,68.7,18691,13,236,特異点
54,54,65.3,18986,16,270,特異点
55,55,62.1,19284,14,256,
56,56,58.8,19611,11,259,
57,57,55.6,19946,7,244,特異点
58,58,52.8,20256,11,252,
59,59,50.4,20537,9,259,特異点
60,60,48.4,20783,5,287,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1015.5,8,6.2,40,特異点
2,2,982.8,291,11,41,
3,3,944.1,635,13,53,
4,4,907.7,970,10,71,特異点
5,5,872.2,1309,8,93,
6,6,838.2,1646,3,131,特異点
7,7,804.8,1988,3,195,
8,8,771.0,2347,5,256,特異点
9,9,737.5,2719,11,275,特異点
10,10,704.4,3100,13,267,
11,11,673.1,3474,16,264,
12,12,643.2,3844,16,253,
13,13,613.6,4227,20,246,特異点
14,14,584.7,4614,23,253,
15,15,556.5,5008,26,256,
16,16,529.5,5401,25,256,
17,17,504.6,5778,26,256,
18,18,480.3,6161,23,259,
19,19,456.8,6546,27,259,
20,20,434.6,6926,26,261,
21,21,412.9,7312,27,258,特異点
22,22,392.9,7684,27,251,
23,23,373.3,8063,27,256,
24,24,355.2,8426,29,247,
25,25,338.0,8786,29,248,
26,26,321.7,9142,28,244,
27,27,305.5,9510,29,247,
28,28,289.5,9888,32,252,特異点
29,29,274.7,10252,35,252,
30,30,260.0,10629,36,250,
31,31,246.5,10990,35,251,
32,32,233.6,11349,37,253,
33,33,221.6,11698,40,255,
34,34,210.1,12045,39,247,特異点
35,35,198.2,12421,37,240,
36,36,187.2,12783,39,237,
37,37,176.3,13159,42,243,特異点
38,38,165.5,13550,45,249,極大風速面
39,39,156.3,13897,44,251,
40,40,147.6,14242,42,254,
41,41,139.2,14592,39,252,
42,42,130.4,14979,37,264,
43,43,122.2,15361,37,260,特異点
44,44,114.0,15765,35,249,
45,45,106.0,16183,35,254,特異点
46,46,98.8,16586,33,262,特異点
47,47,91.7,17015,25,249,
48,48,85.8,17396,27,248,特異点
49,49,80.3,17771,24,260,特異点
50,50,74.6,18193,17,242,特異点
51,51,70.0,18565,17,263,
52,52,66.0,18913,17,274,特異点
53,53,62.3,19255,15,261,
54,54,58.8,19599,12,244,特異点
55,55,55.5,19948,9,257,特異点
56,56,52.5,20285,9,241,特異点
57,57,49.7,20619,3,260,特異点
58,58,46.9,20973,0,-,
59,59,44.3,21321,3,8,特異点
60,60,41.9,21663,3,273,特異点
61,61,39.6,22014,2,263,特異点
62,62,37.4,22373,3,190,特異点
63,63,35.3,22737,4,199,特異点
64,64,33.4,23086,1,182,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1012.9,8,2.0,60,特異点
2,2,975.3,337,5,90,特異点
3,3,936.7,685,3,81,特異点
4,4,898.9,1038,2,330,特異点
5,5,862.0,1396,3,302,特異点
6,6,826.6,1751,7,306,特異点
7,7,791.3,2119,10,289,
8,8,757.1,2489,9,282,
9,9,723.3,2869,9,262,特異点
10,10,690.8,3248,8,272,
11,11,658.7,3640,8,276,
12,12,627.8,4033,10,287,特異点
13,13,599.5,4406,11,278,
14,14,571.6,4787,14,268,
15,15,544.8,5168,18,267,
16,16,518.7,5553,17,266,特異点
17,17,493.6,5941,13,281,
18,18,469.7,6325,13,281,特異点
19,19,446.8,6708,13,279,
20,20,424.4,7098,15,270,
21,21,402.9,7489,18,276,
22,22,382.2,7882,21,270,
23,23,361.2,8297,23,278,
24,24,340.9,8718,21,272,特異点
25,25,320.9,9151,23,279,
26,26,301.7,9588,21,281,特異点
27,27,283.8,10012,29,282,
28,28,266.4,10446,36,286,
29,29,251.1,10845,40,291,特異点
30,30,236.5,11245,38,292,
31,31,222.8,11640,41,291,極大風速面
32,32,209.6,12042,37,286,
33,33,196.7,12457,35,285,
34,34,184.8,12860,32,288,
35,35,173.5,13262,31,288,
36,36,162.8,13662,30,290,
37,37,153.9,14011,31,292,
38,38,145.4,14359,30,296,
39,39,137.5,14697,26,293,
40,40,130.3,15020,25,294,
41,41,123.3,15348,23,289,
42,42,115.9,15711,26,287,特異点
43,43,107.1,16169,24,309,
44,44,100.0,16564,20,313,特異点
45,45,94.5,16890,22,322,
46,46,89.2,17225,18,339,特異点
47,47,84.2,17561,17,326,特異点
48,48,79.5,17895,14,334,
49,49,74.8,18252,10,358,
50,50,70.5,18599,7,13,
51,51,66.4,18950,6,35,特異点
52,52,62.6,19294,6,34,
53,53,59.0,19639,8,22,
54,54,55.7,19976,5,27,特異点
55,55,52.5,20329,6,37,特異点
56,56,49.5,20682,3,22,特異点
57,57,46.7,21030,3,335,特異点
58,58,44.1,21375,6,337,特異点
59,59,41.6,21731,4,8,
60,60,39.3,22081,2,35,
61,61,37.1,22439,2,53,
62,62,35.0,22804,2,90,
63,63,33.0,23174,2,110,特異点
64,64,31.2,23528,2,167,特異点
65,65,29.5,23883,4,161,
66,66,27.8,24262,6,163,
67,67,26.1,24665,2,162,特異点
68,68,24.6,25043,1,66,特異点
69,69,23.1,25445,2,127,特異点
70,70,21.7,25845,3,232,特異点
71,71,20.4,26240,6,209,特異点
72,72,19.1,26663,7,216,特異点
73,73,18.0,27044,7,261,特異点
74,74,16.9,27451,15,279,特異点
75,75,15.8,27889,17,332,
76,76,14.7,28363,13,45,特異点
77,77,13.8,28778,12,14,
78,78,12.9,29221,18,323,特異点
79,79,12.1,29639,11,324,
80,80,11.3,30089,13,314,特異点
81,81,10.6,30518,13,328,
82,82,9.9,30983,13,332,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1011.8,8,5.2,150,特異点
2,2,976.9,315,4,160,
3,3,936.4,682,5,163,
4,4,899.1,1032,8,176,
5,5,863.2,1384,8,191,特異点
6,6,828.6,1733,5,241,特異点
7,7,794.5,2089,4,246,
8,8,761.0,2453,7,266,
9,9,728.2,2821,7,275,特異点
10,10,697.4,3179,9,266,特異点
11,11,669.7,3514,10,289,特異点
12,12,641.5,3866,11,282,
13,13,613.6,4227,14,277,
14,14,587.2,4583,16,278,
15,15,561.4,4941,16,265,
16,16,535.3,5318,16,266,
17,17,510.3,5693,14,266,特異点
18,18,486.1,6070,14,272,
19,19,464.4,6421,16,276,
20,20,442.2,6796,14,278,
21,21,421.6,7158,13,281,
22,22,401.5,7524,18,275,特異点
23,23,381.5,7904,17,270,
24,24,361.2,8307,19,282,特異点
25,25,341.4,8719,19,291,
26,26,323.3,9113,21,296,
27,27,306.9,9484,26,292,特異点
28,28,291.5,9848,24,292,
29,29,276.6,10213,26,292,
30,30,261.6,10597,22,291,
31,31,247.1,10985,23,286,
32,32,232.2,11403,24,287,
33,33,217.7,11830,22,290,
34,34,204.3,12245,23,295,
35,35,191.6,12659,21,296,
36,36,179.6,13070,21,293,
37,37,168.2,13482,21,299,特異点
38,38,157.9,13875,18,307,
39,39,147.7,14287,20,316,
40,40,138.6,14675,19,327,
41,41,130.2,15050,18,324,特異点
42,42,121.2,15476,14,310,
43,43,112.0,15940,12,300,特異点
44,44,103.2,16414,12,313,特異点
45,45,95.0,16890,12,325,特異点
46,46,87.6,17355,10,358,特異点
47,47,81.7,17754,5,337,特異点
48,48,77.3,18068,10,346,
49,49,73.5,18356,12,11,
50,50,71.1,18547,14,17,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1009.3,8,4.1,190,特異点
2,2,971.5,345,9,198,
3,3,929.6,731,13,212,
4,4,889.5,1112,12,224,
5,5,853.7,1464,12,237,特異点
6,6,822.8,1776,13,235,
7,7,794.1,2077,10,223,
8,8,765.3,2391,10,222,
9,9,735.7,2723,11,224,特異点
10,10,705.0,3078,11,230,
11,11,674.4,3446,11,244,特異点
12,12,645.8,3800,12,237,
13,13,619.1,4144,12,249,特異点
14,14,593.0,4492,12,271,特異点
15,15,567.4,4845,14,265,
16,16,543.4,5189,17,262,
17,17,521.8,5508,19,263,
18,18,499.4,5852,20,256,
19,19,477.0,6210,19,256,
20,20,456.3,6552,19,256,特異点
21,21,436.6,6890,15,259,
22,22,417.6,7229,14,266,
23,23,398.2,7590,17,276,
24,24,379.2,7957,15,284,
25,25,361.1,8320,17,286,特異点
26,26,343.4,8688,21,295,
27,27,326.7,9051,26,297,
28,28,311.7,9389,27,292,
29,29,296.6,9743,27,290,
30,30,281.7,10106,29,289,特異点
31,31,266.7,10485,29,292,
32,32,251.7,10882,25,301,
33,33,236.9,11291,25,301,
34,34,223.2,11687,24,295,
35,35,210.8,12063,25,296,
36,36,199.5,12422,22,298,特異点
37,37,188.8,12778,23,294,
38,38,178.5,13137,19,286,
39,39,169.1,13479,17,279,
40,40,159.9,13831,20,276,
41,41,151.1,14181,19,274,
42,42,143.2,14510,16,277,
43,43,135.4,14849,15,266,特異点
44,44,126.7,15246,14,256,
45,45,118.8,15626,11,245,特異点
46,46,111.9,15975,10,266,
47,47,105.1,16338,11,292,特異点
48,48,98.7,16696,9,290,特異点
49,49,92.7,17052,8,311,
50,50,87.5,17379,9,321,
51,51,82.5,17714,9,328,特異点
52,52,77.8,18047,7,357,
53,53,73.0,18410,5,41,特異点
54,54,68.6,18770,4,30,
55,55,64.6,19120,11,34,特異点
56,56,60.9,19463,10,70,特異点
57,57,57.5,19797,8,74,
58,58,54.4,20125,5,60,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1011.0,8,3.9,40,特異点
2,2,975.0,323,8,31,
3,3,938.8,652,3,24,
4,4,905.7,963,7,3,特異点
5,5,870.1,1307,9,346,
6,6,838.2,1625,7,334,
7,7,806.7,1949,10,313,特異点
8,8,772.6,2314,3,290,
9,9,739.6,2679,5,248,特異点
10,10,709.4,3026,4,239,特異点
11,11,681.8,3354,6,265,
12,12,654.8,3685,7,279,
13,13,627.8,4027,6,290,特異点
14,14,600.1,4393,10,286,
15,15,573.5,4757,13,284,
16,16,547.2,5133,15,292,特異点
17,17,521.8,5512,16,310,
18,18,502.2,5813,18,310,特異点
19,19,483.7,6105,16,307,
20,20,464.2,6422,14,307,
21,21,444.5,6751,17,301,
22,22,426.2,7068,19,311,
23,23,409.1,7376,20,300,特異点
24,24,391.4,7706,21,296,
25,25,373.5,8053,20,295,
26,26,357.3,8378,20,291,
27,27,341.2,8716,18,289,
28,28,325.8,9050,19,284,
29,29,310.8,9388,19,275,
30,30,295.7,9742,20,274,
31,31,280.4,10115,19,277,特異点
32,32,265.3,10498,19,285,
33,33,250.8,10885,21,281,
34,34,237.5,11255,22,291,特異点
35,35,224.9,11620,19,305,
36,36,212.7,11990,21,309,
37,37,201.7,12337,24,307,
38,38,190.0,12724,24,307,
39,39,179.4,13089,26,311,特異点
40,40,169.4,13450,23,309,
41,41,160.1,13800,22,304,
42,42,152.1,14115,21,306,
43,43,144.4,14431,22,303,
44,44,136.7,14761,23,308,
45,45,129.2,15097,21,303,特異点
46,46,121.4,15465,16,292,
47,47,112.6,15909,11,260,特異点
48,48,104.8,16329,13,273,特異点
49,49,98.4,16693,9,283,
50,50,92.6,17042,8,290,
51,51,87.6,17362,6,290,特異点
52,52,82.7,17692,6,211,特異点
53,53,77.2,18084,7,221,特異点
54,54,71.2,18544,3,266,特異点
55,55,66.2,18959,4,21,特異点
56,56,62.6,19283,4,326,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1011.1,8,2.7,30,特異点
2,2,973.5,337,6,44,
3,3,936.0,675,6,53,特異点
4,4,898.7,1021,2,41,特異点
5,5,861.6,1379,5,226,特異点
6,6,826.0,1737,9,247,
7,7,791.8,2094,10,249,特異点
8,8,759.0,2451,10,238,特異点
9,9,726.4,2817,7,248,特異点
10,10,695.1,3182,8,291,特異点
11,11,663.9,3561,12,294,
12,12,633.3,3948,13,280,
13,13,603.8,4336,14,272,
14,14,575.6,4722,14,276,特異点
15,15,548.7,5103,16,279,
16,16,522.2,5495,16,279,
17,17,496.3,5896,17,278,
18,18,472.3,6282,17,277,
19,19,449.3,6667,16,271,特異点
20,20,426.7,7061,16,283,
21,21,405.7,7444,15,292,
22,22,386.2,7814,18,298,
23,23,366.7,8200,17,294,特異点
24,24,347.7,8592,24,291,
25,25,329.0,8995,26,289,
26,26,310.9,9403,25,284,特異点
27,27,293.6,9811,25,284,
28,28,277.0,10220,24,281,
29,29,261.4,10621,25,279,
30,30,245.5,11049,25,275,
31,31,230.4,11474,26,279,
32,32,216.2,11893,28,282,
33,33,202.6,12316,29,284,特異点
34,34,189.2,12755,27,286,
35,35,177.1,13173,27,285,
36,36,166.6,13554,27,288,
37,37,157.1,13915,27,296,
38,38,148.4,14262,25,297,
39,39,140.7,14583,27,298,
40,40,132.1,14958,24,300,特異点
41,41,122.8,15389,18,280,
42,42,112.9,15877,18,278,特異点
43,43,103.7,16361,21,273,特異点
44,44,96.5,16775,18,273,特異点
45,45,90.5,17144,13,286,特異点
46,46,84.0,17573,6,272,特異点
47,47,77.7,18019,8,200,特異点
48,48,71.5,18488,9,213,特異点
49,49,66.0,18945,7,262,
50,50,61.8,19327,2,288,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1009.7,8,4.9,150,特異点
2,2,971.5,346,5,167,
3,3,931.0,714,5,170,特異点
4,4,891.6,1086,2,202,特異点
5,5,855.2,1445,1,118,特異点
6,6,821.6,1787,2,191,特異点
7,7,789.6,2123,5,185,特異点
8,8,760.4,2440,6,207,
9,9,732.9,2747,6,221,
10,10,700.5,3121,10,232,
11,11,664.5,3554,12,260,
12,12,632.3,3959,10,274,特異点
13,13,603.0,4345,11,266,
14,14,575.8,4717,11,268,
15,15,549.0,5099,13,280,
16,16,523.9,5472,15,274,
17,17,499.5,5847,15,271,
18,18,476.5,6215,14,277,
19,19,454.6,6580,18,279,
20,20,434.4,6930,18,270,
21,21,414.7,7286,17,273,
22,22,394.8,7659,19,272,
23,23,375.2,8042,17,271,
24,24,356.2,8428,17,268,特異点
25,25,337.9,8815,18,259,
26,26,320.8,9192,19,259,
27,27,304.7,9560,20,255,
28,28,289.5,9923,20,259,
29,29,274.5,10297,19,263,特異点
30,30,260.6,10656,21,269,
31,31,247.9,10999,20,267,
32,32,235.5,11347,22,264,
33,33,223.5,11697,24,264,
34,34,211.7,12056,23,265,
35,35,199.9,12430,22,262,
36,36,189.6,12770,22,268,
37,37,180.2,13094,23,267,
38,38,173.0,13351,24,265,
39,39,166.2,13602,25,268,特異点
40,40,160.0,13838,25,269,
41,41,154.0,14073,24,265,
42,42,148.2,14307,23,260,
43,43,142.5,14544,23,263,
44,44,136.8,14788,23,271,特異点
45,45,131.1,15042,21,277,
46,46,125.6,15295,20,281,
47,47,120.6,15532,18,275,特異点
48,48,115.7,15772,15,264,
49,49,111.3,15995,14,251,
50,50,107.2,16209,15,249,特異点
51,51,103.3,16420,17,259,
52,52,99.5,16631,16,264,
53,53,95.8,16847,15,258,
54,54,92.3,17058,15,264,特異点
55,55,88.7,17282,15,284,
56,56,85.3,17502,12,292,特異点
57,57,82.4,17698,10,275,
58,58,79.7,17887,8,263,特異点
59,59,77.1,18076,7,282,
60,60,74.5,18271,6,291,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1014.6,8,3.4,130,特異点
2,2,982.6,288,4,133,
3,3,944.6,630,4,136,特異点
4,4,906.3,984,2,183,特異点
5,5,868.8,1344,3,207,
6,6,833.3,1695,3,212,
7,7,797.6,2062,4,230,
8,8,762.7,2437,7,249,特異点
9,9,727.4,2831,8,283,特異点
10,10,694.3,3216,8,285,特異点
11,11,663.3,3589,6,244,特異点
12,12,634.5,3950,9,259,
13,13,607.3,4303,12,275,
14,14,579.2,4683,13,298,特異点
15,15,551.3,5074,10,300,特異点
16,16,525.0,5459,10,282,
17,17,499.2,5852,10,275,
18,18,472.5,6278,11,271,
19,19,447.4,6697,13,252,特異点
20,20,423.3,7117,17,269,特異点
21,21,400.0,7542,21,259,
22,22,378.8,7947,25,263,特異点
23,23,358.9,8346,26,270,
24,24,339.1,8760,31,269,
25,25,320.3,9171,30,266,
26,26,303.2,9562,32,267,
27,27,286.5,9960,32,262,
28,28,269.9,10373,34,265,
29,29,254.6,10771,33,269,
30,30,239.9,11170,34,275,
31,31,226.1,11561,39,272,特異点
32,32,212.6,11963,47,278,
33,33,201.4,12313,49,277,極大風速面
34,34,190.1,12681,49,280,
35,35,179.3,13052,49,277,
36,36,167.6,13475,49,277,
37,37,156.4,13902,49,280,
38,38,146.2,14314,45,288,特異点
39,39,135.9,14756,38,283,
40,40,125.7,15222,36,263,
41,41,117.9,15600,36,264,特異点
42,42,110.9,15956,37,270,
43,43,102.4,16415,35,273,特異点
44,44,93.9,16915,32,299,特異点
45,45,85.3,17470,19,284,
46,46,78.2,17976,16,275,特異点
47,47,72.3,18439,11,273,
48,48,67.8,18819,15,276,特異点
49,49,63.6,19197,17,282,
50,50,59.8,19563,15,293,特異点
51,51,56.3,19922,6,283,特異点
52,52,52.9,20298,6,248,特異点
53,53,49.7,20676,10,300,特異点
54,54,46.7,21056,7,272,特異点
55,55,44.0,21422,9,293,特異点
56,56,41.4,21799,12,294,
57,57,38.9,22186,7,314,特異点
58,58,36.6,22567,2,342,特異点
59,59,34.6,22919,2,224,特異点
60,60,33.1,23197,5,277,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1013.1,8,5.1,130,特異点
2,2,977.2,325,7,136,
3,3,940.2,662,9,156,
4,4,904.1,1001,7,173,特異点
5,5,868.5,1347,6,210,特異点
6,6,835.9,1674,6,216,
7,7,803.8,2005,6,225,特異点
8,8,772.4,2340,7,273,特異点
9,9,741.8,2680,10,248,特異点
10,10,711.1,3034,8,259,特異点
11,11,681.4,3388,9,298,特異点
12,12,652.4,3745,9,292,
13,13,625.3,4091,12,277,
14,14,599.0,4438,14,272,特異点
15,15,573.7,4785,16,282,
16,16,548.1,5147,17,286,
17,17,523.5,5509,17,284,特異点
18,18,498.9,5885,16,277,
19,19,476.3,6248,17,275,
20,20,454.3,6614,17,285,
21,21,433.7,6970,20,280,特異点
22,22,413.6,7330,21,291,
23,23,394.0,7695,22,290,特異点
24,24,375.3,8057,26,282,
25,25,356.7,8431,29,278,
26,26,338.5,8812,28,281,特異点
27,27,321.5,9183,33,293,
28,28,304.7,9565,37,293,極大風速面
29,29,288.5,9948,37,289,
30,30,273.1,10328,37,282,
31,31,257.7,10724,36,278,
32,32,243.7,11099,35,281,特異点
33,33,231.0,11454,34,285,
34,34,217.3,11856,34,283,
35,35,204.3,12257,33,284,
36,36,191.2,12683,31,285,
37,37,179.2,13094,30,285,
38,38,168.2,13492,32,285,
39,39,158.4,13864,33,287,
40,40,149.0,14237,32,287,
41,41,140.3,14600,30,286,
42,42,130.9,15012,27,288,
43,43,122.7,15392,29,284,特異点
44,44,113.3,15855,34,288,
45,45,103.5,16376,33,293,特異点
46,46,94.8,16878,28,311,特異点
47,47,86.3,17419,13,298,特異点
48,48,79.3,17906,15,291,特異点
49,49,73.5,18348,8,314,
50,50,68.5,18762,6,325,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1009.8,8,8.9,190,特異点
2,2,978.4,287,15,206,
3,3,942.5,616,16,209,
4,4,904.8,971,16,219,
5,5,868.5,1326,16,227,特異点
6,6,836.7,1649,12,244,
7,7,805.6,1975,10,257,
8,8,774.5,2312,9,273,特異点
9,9,743.0,2664,11,274,
10,10,713.6,3003,11,271,特異点
11,11,685.2,3341,11,286,
12,12,655.7,3703,11,284,特異点
13,13,626.9,4069,10,269,
14,14,599.1,4435,12,264,特異点
15,15,574.1,4778,15,270,
16,16,551.1,5104,16,262,特異点
17,17,529.5,5420,16,251,
18,18,507.2,5758,18,253,
19,19,485.7,6098,19,248,
20,20,465.5,6429,19,250,
21,21,445.1,6775,21,255,特異点
22,22,425.1,7126,21,258,
23,23,405.9,7477,22,264,
24,24,388.0,7816,19,269,
25,25,370.8,8153,20,278,
26,26,354.3,8487,20,277,
27,27,337.3,8847,20,278,
28,28,319.6,9236,19,285,
29,29,302.4,9630,18,284,
30,30,286.4,10012,20,296,特異点
31,31,271.3,10389,19,311,
32,32,256.1,10786,16,310,特異点
33,33,241.0,11199,16,307,
34,34,227.5,11584,16,305,
35,35,214.8,11963,17,289,特異点
36,36,203.3,12320,17,280,
37,37,193.3,12645,19,283,特異点
38,38,182.7,13002,23,296,
39,39,172.7,13355,27,294,
40,40,162.9,13716,29,294,特異点
41,41,154.3,14047,29,296,
42,42,145.5,14401,27,298,
43,43,136.4,14786,25,303,特異点
44,44,128.8,15126,28,290,
45,45,121.8,15456,28,291,特異点
46,46,114.2,15834,20,306,
47,47,105.5,16295,12,303,特異点
48,48,98.8,16671,11,268,
49,49,93.0,17016,11,230,特異点
50,50,87.9,17335,12,249,特異点
51,51,83.3,17640,9,316,
52,52,78.7,17968,4,32,特異点
53,53,74.0,18324,2,254,特異点
54,54,69.7,18671,4,341,特異点
55,55,65.8,19006,7,22,
56,56,62.2,19335,7,47,
57,57,58.7,19676,8,88,
58,58,55.3,20029,7,115,特異点
59,59,52.1,20383,7,177,
60,60,49.1,20739,4,244,
61,61,46.3,21097,4,322,特異点
62,62,43.7,21454,4,360,
63,63,41.4,21791,4,46,
64,64,39.0,22165,5,91,特異点
65,65,36.8,22528,3,360,特異点
66,66,34.8,22881,3,62,特異点
67,67,32.9,23240,4,63,特異点
68,68,31.0,23623,9,85,
69,69,29.2,24009,12,99,特異点
70,70,27.6,24372,12,98,
71,71,26.1,24732,11,96,特異点
72,72,24.5,25142,11,114,特異点
73,73,22.9,25579,14,108,
74,74,21.5,25988,15,105,
75,75,20.2,26394,14,97,特異点
76,76,19.0,26793,13,124,特異点
77,77,17.8,27221,8,98,
78,78,16.8,27604,8,64,特異点
79,79,15.8,28012,8,102,特異点
80,80,14.8,28448,12,114,特異点
81,81,13.9,28868,13,100,
82,82,13.0,29319,11,100,特異点
83,83,12.1,29803,9,103,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1013.9,8,5.9,90,特異点
2,2,977.5,329,8,84,特異点
3,3,940.0,670,5,129,
4,4,902.6,1023,5,161,特異点
5,5,865.5,1385,2,156,特異点
6,6,829.8,1745,1,120,特異点
7,7,794.9,2110,2,124,特異点
8,8,763.8,2448,4,103,特異点
9,9,732.7,2799,3,136,
10,10,702.0,3156,2,155,特異点
11,11,671.3,3526,6,217,特異点
12,12,642.7,3883,9,244,
13,13,615.5,4236,8,258,特異点
14,14,588.7,4596,10,266,
15,15,564.1,4939,11,279,
16,16,537.5,5322,11,278,特異点
17,17,513.0,5689,12,275,
18,18,489.5,6053,14,265,
19,19,466.4,6428,13,273,特異点
20,20,444.3,6802,15,277,
21,21,424.1,7157,18,273,
22,22,404.4,7516,17,265,
23,23,384.0,7902,20,269,
24,24,365.5,8268,23,274,
25,25,347.0,8649,25,275,
26,26,328.9,9038,25,277,特異点
27,27,310.5,9451,22,279,
28,28,293.7,9844,18,263,
29,29,278.0,10227,20,260,特異点
30,30,263.4,10599,22,262,
31,31,248.7,10990,24,267,
32,32,234.5,11384,26,271,
33,33,221.3,11767,30,272,
34,34,208.8,12147,33,278,
35,35,195.9,12559,38,283,
36,36,183.6,12973,38,284,
37,37,172.0,13383,39,286,極大風速面
38,38,161.9,13759,39,288,
39,39,152.1,14141,37,289,
40,40,142.3,14545,32,293,特異点
41,41,133.4,14933,24,285,
42,42,124.3,15354,23,275,特異点
43,43,115.3,15797,24,287,
44,44,106.1,16281,18,287,特異点
45,45,98.0,16735,13,260,特異点
46,46,91.5,17124,15,270,特異点
0,0,気圧(hPa),ジオポテンシャル高度(m),風速(m/s),風向(°),識別符
1,1,1013.2,8,5.5,130,特異点
2,2,979.8,304,11,157,
3,3,940.9,659,14,169,特異点
4,4,904.3,1003,14,180,
5,5,870.1,1335,13,190,
6,6,838.4,1653,11,195,
7,7,806.6,1982,10,203,
8,8,775.2,2318,11,213,特異点
9,9,745.3,2651,10,204,
10,10,715.2,2997,10,211,
11,11,686.4,3339,12,207,
12,12,660.2,3661,11,207,
13,13,634.2,3990,9,210,
14,14,608.8,4322,9,217,
15,15,584.7,4647,10,219,
16,16,559.7,4995,12,221,特異点
17,17,534.9,5353,14,239,
18,18,509.8,5731,14,239,特異点
19,19,485.9,6104,12,238,
20,20,464.1,6458,11,244,
21,21,442.9,6816,13,259,
22,22,424.1,7146,15,253,
23,23,405.6,7482,18,263,
24,24,387.6,7821,18,261,特異点
25,25,369.3,8178,23,263,
26,26,352.3,8524,22,265,
27,27,336.1,8866,24,265,
28,28,319.2,9236,25,271,
